Bait	Interactor	IP	TimePoint	Labeling	Bait_logFC	Bait_FDR	Int_logFC	Int_FDR
HCN1	CEP170	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.2455	0.006647764211
HCN1	SEPT7	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.257	0.006549609873
HCN1	DNAJA1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.246	0.006308217686
HCN1	IST1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.241	0.006232599085
HCN1	GBAS	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.243	0.005975982317
HCN1	HSPA8	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.243	0.005944378523
HCN1	CEP97	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.2455	0.005700677089
HCN1	PAFAH1B1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.246	0.005570629666
HCN1	MYEF2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.2465	0.00550422982
HCN1	FAM171A2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.2505	0.005366036449
HCN1	MMP15	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.2485	0.005265281149
HCN1	MAP1S	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.252	0.004940138741
HCN1	RAB33A	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.2535	0.004871965884
HCN1	SEPT3	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.2555	0.004477642095
HCN1	STAU1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.2685	0.004202534036
HCN1	CACNB3	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.26	0.004181202931
HCN1	LRBA	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.2725	0.003921835508
HCN1	KIF21B	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.265	0.003752647858
HCN1	CTTN	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.264	0.00369988831
HCN1	ATP8A2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.2695	0.003568210231
HCN1	PRKACB	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.2705	0.003438780078
HCN1	AP3B1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.2825	0.00336039595
HCN1	DYNLL1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.2995	0.003160811677
HCN1	RAP2C	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.274	0.003145041414
HCN1	RAB5B	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.2985	0.003036704659
HCN1	RPL19	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.2835	0.002933957199
HCN1	STXBP1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.2785	0.002849785004
HCN1	GABRA3	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.277	0.002798801483
HCN1	SPTBN2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.286	0.002754370495
HCN1	PPP2R1A	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.283	0.002615813503
HCN1	DHX30	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.282	0.002564482525
HCN1	HNRNPUL1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.2845	0.002497764813
HCN1	TAC1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.3045	0.002377468459
HCN1	ATP1B1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.288	0.002160757221
HCN1	PLEKHA5	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.2955	0.002148445818
HCN1	HP1BP3	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.292	0.002068350147
HCN1	ANK3	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.304	0.001927211964
HCN1	STX1B	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.296	0.001867428859
HCN1	CTNNB1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.298	0.001831631531
HCN1	ASTN1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.3225	0.001831631531
HCN1	ACTR2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.3005	0.001720593947
HCN1	CSNK2A1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.3005	0.001703970922
HCN1	FXR2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.304	0.001695538786
HCN1	WWP2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.348	0.001583483107
HCN1	DST	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.304	0.001580550836
HCN1	SPTAN1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.3195	0.001580550836
HCN1	PIN1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.3045	0.001558128097
HCN1	ANK2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.309	0.00153661331
HCN1	ACTR1B	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.3135	0.001489953273
HCN1	SLITRK4	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.3075	0.001488387932
HCN1	FYN	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.306	0.001478545559
HCN1	RAB14	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.318	0.001456208505
HCN1	TPM4	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.308	0.001449279623
HCN1	SYT7	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.3565	0.001398068598
HCN1	HACD3	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.316	0.001286997546
HCN1	DCTN4	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.3215	0.001242568847
HCN1	GNAQ	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.3165	0.001242568847
HCN1	HIP1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.4425	0.00106808417
HCN1	L1CAM	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.322	0.001067814397
HCN1	SRP9	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.418	0.001065232505
HCN1	TPM1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.326	0.001057758777
HCN1	CTNND2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.3365	0.000957225611
HCN1	EWSR1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.331	0.0009229395247
HCN1	RAB21	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.333	0.0009191306699
HCN1	RAB33B	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.339	0.0009186432536
HCN1	TMEM132A	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.336	0.0008717642968
HCN1	CNTNAP5	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.3375	0.0008473179441
HCN1	RET	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.342	0.0007858683146
HCN1	SRGAP2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.3405	0.0007484854078
HCN1	CLTA	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.3505	0.000731797633
HCN1	MARK3	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.3565	0.0007034374115
HCN1	SKP1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.3755	0.0006508533295
HCN1	SRP14	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.4215	0.0006269749245
HCN1	ATP9A	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.3505	0.0006038041805
HCN1	TANC2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.3855	0.0005214339529
HCN1	PLEC	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.367	0.0004909589807
HCN1	DAAM1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.3625	0.0004794561647
HCN1	ADCY8	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.3975	0.0004662391278
HCN1	PPIB	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.381	0.0004584343035
HCN1	FAM171A1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.375	0.0004479950245
HCN1	ASIC1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.3675	0.000434145015
HCN1	STX12	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.37	0.0004270685149
HCN1	TMCC2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.401	0.0004147735123
HCN1	SEMA4C	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.3745	0.0004147630585
HCN1	EPHB2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.418	0.0003999171454
HCN1	IGSF3	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.386	0.0003488089287
HCN1	CTNNA2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.381	0.0003446485394
HCN1	BRSK1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.3805	0.0003414554845
HCN1	SYNGAP1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.3815	0.0003355502719
HCN1	TPM3	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.3815	0.0003354623777
HCN1	ATP8A1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.395	0.0003160829898
HCN1	ARPC1A	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.4065	0.0003049985348
HCN1	IQSEC1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.404	0.0002977851905
HCN1	VDAC2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.442	0.0002965938219
HCN1	SPTBN1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.4165	0.0002956850052
HCN1	DCTN3	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.4255	0.0002499738297
HCN1	CNTF	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.461	0.0002407031324
HCN1	LRRN3	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.4855	0.0002333377165
HCN1	CAT	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.438	0.0002183399723
HCN1	EPS15L1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.426	0.0002153556307
HCN1	DCTN1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.4115	0.0002036225668
HCN1	ACTR3	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.411	0.0002011647824
HCN1	FLOT2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.4375	0.0001869193553
HCN1	TMEFF2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.416	0.0001864453875
HCN1	TMEM30A	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.4155	0.0001840678268
HCN1	BANF1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.4685	0.0001773136772
HCN1	ALK	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.4395	0.0001642636433
HCN1	PURA	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.435	0.0001638093187
HCN1	MIB1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.4505	0.0001588115499
HCN1	ACSL4	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.428	0.0001534827959
HCN1	SLC9A3R2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.445	0.0001420836127
HCN1	ATP1A1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.482	0.0001362373322
HCN1	PDE4DIP	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.437	0.0001344301156
HCN1	NSG2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.5065	0.0001244588947
HCN1	MICU3	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.443	0.000113682193
HCN1	FLII	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.4445	0.0001121189823
HCN1	LDLR	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.452	0.0001082552833
HCN1	CMIP	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.54	0.0001082552833
HCN1	PNMA2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.4585	0.0001044073781
HCN1	PPP2CA	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.4535	0.0001008688247
HCN1	FAM89B	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.465	9.76e-05
HCN1	SORBS2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.4895	9.71e-05
HCN1	CCP110	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.47	9.63e-05
HCN1	MINK1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.67	8.98e-05
HCN1	ARPC4	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.4665	7.84e-05
HCN1	ATP2B4	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.466	7.72e-05
HCN1	CEP131	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.518	7.62e-05
HCN1	SYT1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.548	7.11e-05
HCN1	ARPC2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.534	7.09e-05
HCN1	ADGRL2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.4755	7.04e-05
HCN1	BMPR2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.478	6.49e-05
HCN1	LRRFIP2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.5015	6.13e-05
HCN1	MARK1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.5085	6.06e-05
HCN1	MYO5C	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.484	6.05e-05
HCN1	CHMP4B	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.5295	5.64e-05
HCN1	PON1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.5385	5.51e-05
HCN1	PDGFD	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.519	5.44e-05
HCN1	RPL18A	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.503	5.25e-05
HCN1	MARK2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.5225	5.21e-05
HCN1	PRKAR1A	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.493	5.15e-05
HCN1	AP2A1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.5455	5.12e-05
HCN1	SYT2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.5045	5.11e-05
HCN1	RPL28	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.524	4.96e-05
HCN1	ADGRL3	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.4975	4.89e-05
HCN1	PLXNA3	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.497	4.83e-05
HCN1	REPS1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.5175	4.75e-05
HCN1	FLOT1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.506	4.69e-05
HCN1	UNC5C	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.5015	4.68e-05
HCN1	MAP4K4	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.564	4.66e-05
HCN1	AP2B1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.5805	4.44e-05
HCN1	MCCC1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.5055	4.26e-05
HCN1	PCDHB10	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.5075	4.23e-05
HCN1	SPRY4	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.5445	4.21e-05
HCN1	SRCIN1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.521	3.97e-05
HCN1	RPL36	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.5905	3.97e-05
HCN1	ATP1A3	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.5315	3.81e-05
HCN1	HGS	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.5165	3.65e-05
HCN1	RPL30	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.539	3.55e-05
HCN1	PPP1CA	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.9085	3.39e-05
HCN1	MFF	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.5215	3.37e-05
HCN1	SRC	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.6325	3.29e-05
HCN1	ARHGAP39	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.5535	3.22e-05
HCN1	CHMP1A	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.552	3.22e-05
HCN1	NEDD4L	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.527	3.13e-05
HCN1	RPLP1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.6035	3.05e-05
HCN1	RPL5	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.529	3.05e-05
HCN1	PCDHB15	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.5405	3.01e-05
HCN1	TOLLIP	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.5595	2.85e-05
HCN1	IL1RAP	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.5405	2.79e-05
HCN1	EPHA4	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.563	2.74e-05
HCN1	BTN2A1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.545	2.72e-05
HCN1	CNTNAP1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.5505	2.44e-05
HCN1	MYO1C	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.552	2.26e-05
HCN1	RPL8	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.572	2.26e-05
HCN1	MYH9	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.551	2.25e-05
HCN1	MYH10	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.562	2.16e-05
HCN1	DLG4	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.6605	2.08e-05
HCN1	AP2A2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.627	2.07e-05
HCN1	ARPC3	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.572	2.04e-05
HCN1	MYO5A	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.563	1.98e-05
HCN1	ENY2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.572	1.92e-05
HCN1	ACTR10	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.594	1.81e-05
HCN1	RPL3	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.5745	1.7e-05
HCN1	TENM1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.5795	1.69e-05
HCN1	LIG3	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.6595	1.59e-05
HCN1	PPP2R5E	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.5775	1.57e-05
HCN1	SEC13	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.586	1.56e-05
HCN1	FRY	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.599	1.56e-05
HCN1	DYNLL2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.583	1.55e-05
HCN1	SHISA6	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.719	1.44e-05
HCN1	PLCXD2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.6575	1.4e-05
HCN1	DCTN2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.598	1.36e-05
HCN1	PPP1CC	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.819	1.35e-05
HCN1	LETMD1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.6125	1.35e-05
HCN1	PLXNA4	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.659	1.24e-05
HCN1	PPFIA3	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.601	1.24e-05
HCN1	PLD3	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.6035	1.24e-05
HCN1	ADAM10	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.642	1.19e-05
HCN1	ATP2C1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.603	1.16e-05
HCN1	PTPRF	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.6785	1.12e-05
HCN1	PTK7	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.6195	1.11e-05
HCN1	ITFG1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.6295	1.11e-05
HCN1	ATP2B2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.656	1.07e-05
HCN1	ATP2B3	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.633	1.06e-05
HCN1	ATP2B1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.6335	1.05e-05
HCN1	EPHB1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.673	1.05e-05
HCN1	SYT13	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.6165	1.05e-05
HCN1	MYL12A	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.6125	1.02e-05
HCN1	RPL27	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.797	1.01e-05
HCN1	PLXNA1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.6785	8.43e-06
HCN1	RPL15	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.671	8.31e-06
HCN1	STON2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.782	8.31e-06
HCN1	RPL13	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.635	8.07e-06
HCN1	ARID3B	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.668	8.07e-06
HCN1	ST7	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.7375	7.76e-06
HCN1	AFG3L2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.7195	7.76e-06
HCN1	ARG1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.644	7.75e-06
HCN1	RALBP1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.6385	7.62e-06
HCN1	XPR1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.695	7.11e-06
HCN1	SCN3A	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.724	6.84e-06
HCN1	STOML2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.744	6.66e-06
HCN1	MYL6	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.6505	6.62e-06
HCN1	RYR3	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.85	6.56e-06
HCN1	TNIK	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.7035	6.31e-06
HCN1	AP2S1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.6565	6.3e-06
HCN1	RPL34	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.87	6.3e-06
HCN1	NPTN	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.7035	6.2e-06
HCN1	EPHA3	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.6765	6.15e-06
HCN1	PRICKLE2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.672	5.97e-06
HCN1	NBEA	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.661	5.95e-06
HCN1	ISLR2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.6815	5.89e-06
HCN1	TFG	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.707	5.83e-06
HCN1	PLXNA2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.7055	5.82e-06
HCN1	TMOD1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.805	5.6e-06
HCN1	SOGA1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.731	5.22e-06
HCN1	ACTR1A	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.691	5.22e-06
HCN1	MYH14	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.678	5.03e-06
HCN1	RPL12	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.912	4.69e-06
HCN1	PCDHGA6	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.684	4.45e-06
HCN1	BNC2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.691	4.41e-06
HCN1	PTPRS	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.7125	4.37e-06
HCN1	SCN8A	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.6925	4.18e-06
HCN1	PCM1	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.788	4.14e-06
HCN1	LRCH4	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.7285	4.1e-06
HCN1	SCN2A	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.764	4.09e-06
HCN1	PCDHA4	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.7175	4.06e-06
HCN1	PCDHA2	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.7175	4.06e-06
HCN1	GSN	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.842	3.87e-06
HCN1	MPG	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.7625	3.87e-06
HCN1	MCU	HCN1_wk7_1	wk7	iTRAQ	1.412	3.07e-07	0.7735	3.87e-06
